hotspot_fid,hotspot_id,source_year,legal_dong_code,site_code,district,place_name,display_name,accidents,casualties,deaths,serious_injuries,minor_injuries,reported_injuries,center_lng,center_lat,risk_score,risk_score_norm,risk_percentile,risk_level,risk_level_ko
6932192,2024051,2024,4613011900,46130005,전남 여수시5,전남 여수시 여서동(여서농협삼거리 부근),전남 여수시 여서동(여서농협삼거리 부근),7,7,0,7,0,0,127.705699690751,34.754230012929,35.0,0.0,0.3196,low,관심
6932117,2024051,2024,4613011900,46130006,전남 여수시6,전남 여수시 여서동(태평양약국 부근),전남 여수시 여서동(태평양약국 부근),7,7,0,7,0,0,127.703393932887,34.753015837368,35.0,0.0,0.3196,low,관심
6931939,2024051,2024,4613012800,46130007,전남 여수시7,전남 여수시 학동(국민은행앞교차로 부근),전남 여수시 학동(국민은행앞교차로 부근),7,8,0,7,1,0,127.663584114053,34.764331525811,36.0,0.0133,0.3785,low,관심
6932003,2024051,2024,4615010700,46150001,전남 순천시1,전남 순천시 매곡동(행림당약국 부근),전남 순천시 매곡동(행림당약국 부근),7,7,1,6,0,0,127.484454856711,34.961118532176,41.0,0.08,0.6361,medium,주의
6931809,2024051,2024,4677025026,46770001,전남 고흥군1,전남 고흥군 고흥읍(고흥전통시장 부근),전남 고흥군 고흥읍(고흥전통시장 부근),8,8,0,8,0,0,127.286884248119,34.607801123091,40.0,0.0667,0.5282,medium,주의
6931900,2024051,2024,4680025037,46800001,전남 장흥군1,전남 장흥군 장흥읍(신화약국 부근),전남 장흥군 장흥읍(신화약국 부근),7,7,0,7,0,0,126.907795373796,34.677650576659,35.0,0.0,0.3196,low,관심
6931795,2024051,2024,4686025022,46860001,전남 함평군1,전남 함평군 함평읍(이기세약국 부근),전남 함평군 함평읍(이기세약국 부근),8,8,0,8,0,0,126.522039474434,35.063493342618,40.0,0.0667,0.5282,medium,주의
6931811,2024051,2024,4711125021,47111001,경북 포항시 남구1,경북 포항시 남구 구룡포읍(구룡포파출소 부근),경북 포항시 남구 구룡포읍(구룡포파출소 부근),8,8,1,7,0,0,129.552371395812,35.988716211642,46.0,0.1467,0.7722,medium,주의
6932122,2024051,2024,4711125629,47111002,경북 포항시 남구2,경북 포항시 남구 오천읍(오천지구대사거리 부근),경북 포항시 남구 오천읍(오천지구대사거리 부근),7,7,0,7,0,0,129.41589147061,35.966826873357,35.0,0.0,0.3196,low,관심
6932131,2024051,2024,4711311600,47113001,경북 포항시 북구1,경북 포항시 북구 죽도동(수퍼약국 부근),경북 포항시 북구 죽도동(수퍼약국 부근),11,11,1,10,0,0,129.363734952029,36.034266977999,61.0,0.3467,0.943,high,고위험
6931977,2024051,2024,4711311600,47113002,경북 포항시 북구2,경북 포항시 북구 죽도동(죽도시장 부근),경북 포항시 북구 죽도동(죽도시장 부근),7,8,0,8,0,0,129.368590406834,36.036377380229,39.0,0.0533,0.432,medium,주의
6932035,2024051,2024,4711310100,47113003,경북 포항시 북구3,경북 포항시 북구 대흥동(구포항역사교차로 부근),경북 포항시 북구 대흥동(구포항역사교차로 부근),7,7,0,7,0,0,129.362079118501,36.036012661185,35.0,0.0,0.3196,low,관심
6931824,2024051,2024,4715010500,47150001,경북 김천시1,경북 김천시 평화동(고바우약국 부근),경북 김천시 평화동(고바우약국 부근),9,9,0,9,0,0,128.117979025222,36.123983835613,45.0,0.1333,0.7283,medium,주의
6931910,2024051,2024,4715010700,47150002,경북 김천시2,경북 김천시 황금동(시장약국 부근),경북 김천시 황금동(시장약국 부근),7,7,0,7,0,0,128.124485314519,36.115547555573,35.0,0.0,0.3196,low,관심
6932160,2024051,2024,4717013300,47170001,경북 안동시1,경북 안동시 옥동(마을과아이들 어린이집 부근),경북 안동시 옥동(마을과아이들 어린이집 부근),8,9,0,8,1,0,128.700583381044,36.564227022167,41.0,0.08,0.6361,medium,주의
6932070,2024051,2024,4717013600,47170002,경북 안동시2,경북 안동시 송현동(옥동3주공교차로 부근),경북 안동시 송현동(옥동3주공교차로 부근),7,7,1,6,0,0,128.697148247083,36.568282041013,41.0,0.08,0.6361,medium,주의
6931826,2024051,2024,4717011800,47170003,경북 안동시3,경북 안동시 대석동(한솔약국 부근),경북 안동시 대석동(한솔약국 부근),7,7,0,7,0,0,128.726300676934,36.566159446387,35.0,0.0,0.3196,low,관심
6932162,2024051,2024,4717013300,47170004,경북 안동시4,경북 안동시 옥동(역전할머니맥주 안동옥동점 부근),경북 안동시 옥동(역전할머니맥주 안동옥동점 부근),7,7,0,7,0,0,128.70032902939,36.562232868757,35.0,0.0,0.3196,low,관심
6932119,2024051,2024,4721010500,47210001,경북 영주시1,경북 영주시 가흥동(꽃동산회전교차로 부근),경북 영주시 가흥동(꽃동산회전교차로 부근),10,10,0,10,0,0,128.618786459343,36.81386724698,50.0,0.2,0.8407,high,고위험
6931830,2024051,2024,4721010100,47210002,경북 영주시2,경북 영주시 영주동(보영반점 부근),경북 영주시 영주동(보영반점 부근),7,8,0,8,0,0,128.620819150922,36.827546570754,39.0,0.0533,0.432,medium,주의
6932173,2024051,2024,4723011300,47230001,경북 영천시1,경북 영천시 완산동(선린약국 부근),경북 영천시 완산동(선린약국 부근),8,8,0,8,0,0,128.93920014496,35.965382695971,40.0,0.0667,0.5282,medium,주의
6931996,2024051,2024,4723011300,47230002,경북 영천시2,경북 영천시 완산동(영천오일장 부근),경북 영천시 완산동(영천오일장 부근),7,7,1,6,0,0,128.937938436454,35.964189509071,41.0,0.08,0.6361,medium,주의
6932000,2024051,2024,4725010700,47250001,경북 상주시1,경북 상주시 남성동(풍물시장 부근),경북 상주시 남성동(풍물시장 부근),7,7,0,7,0,0,128.160205034171,36.413200223523,35.0,0.0,0.3196,low,관심
6932036,2024051,2024,4790025024,47900001,경북 예천군1,경북 예천군 예천읍(예천중앙시장 부근),경북 예천군 예천읍(예천중앙시장 부근),7,7,0,7,0,0,128.455804822556,36.655959324763,35.0,0.0,0.3196,low,관심
6931909,2024051,2024,4812110400,48121001,경남 창원시 의창구1,경남 창원시 의창구 소답동(뉴금호온천 부근),경남 창원시 의창구 소답동(뉴금호온천 부근),7,7,1,6,0,0,128.628744663262,35.261760371161,41.0,0.08,0.6361,medium,주의
6932179,2024051,2024,4812312700,48123001,경남 창원시 성산구1,경남 창원시 성산구 상남동(상남시장사거리 부근),경남 창원시 성산구 상남동(상남시장사거리 부근),8,8,0,8,0,0,128.685250076218,35.222201252689,40.0,0.0667,0.5282,medium,주의
6932095,2024051,2024,4812312700,48123002,경남 창원시 성산구2,경남 창원시 성산구 상남동(조선화로집 창원상남점 부근),경남 창원시 성산구 상남동(조선화로집 창원상남점 부근),7,7,0,7,0,0,128.68255714508,35.221202751962,35.0,0.0,0.3196,low,관심
6932059,2024051,2024,4812511100,48125001,경남 창원시 마산합포구1,경남 창원시 마산합포구 동성동(정우새어시장 부근),경남 창원시 마산합포구 동성동(정우새어시장 부근),10,10,0,10,0,0,128.578467220013,35.204734588914,50.0,0.2,0.8407,high,고위험
6932041,2024051,2024,4812513300,48125002,경남 창원시 마산합포구2,경남 창원시 마산합포구 월남동5가(행복온누리약국 부근),경남 창원시 마산합포구 월남동5가(행복온누리약국 부근),9,10,0,10,0,0,128.559777078078,35.181290650358,49.0,0.1867,0.8065,high,고위험
6931837,2024051,2024,4812510300,48125003,경남 창원시 마산합포구3,경남 창원시 마산합포구 교원동(자이별밭어린이집 부근),경남 창원시 마산합포구 교원동(자이별밭어린이집 부근),7,7,0,7,0,0,128.569925398581,35.215261681011,35.0,0.0,0.3196,low,관심
6932101,2024051,2024,4812510400,48125004,경남 창원시 마산합포구4,경남 창원시 마산합포구 남성동(마산어시장약국 부근),경남 창원시 마산합포구 남성동(마산어시장약국 부근),7,8,0,7,1,0,128.576473713248,35.204451344267,36.0,0.0133,0.3785,low,관심
6932007,2024051,2024,4812710400,48127001,경남 창원시 마산회원구1,경남 창원시 마산회원구 석전동(석전교사거리 부근),경남 창원시 마산회원구 석전동(석전교사거리 부근),7,9,0,8,1,0,128.574140452703,35.228722168348,40.0,0.0667,0.5282,medium,주의
6931820,2024051,2024,4812914200,48129001,경남 창원시 진해구1,경남 창원시 진해구 자은동(자은교사거리 부근),경남 창원시 진해구 자은동(자은교사거리 부근),8,9,2,7,0,0,128.706808615239,35.149781569624,56.0,0.28,0.9108,high,고위험
6931992,2024051,2024,4812913500,48129002,경남 창원시 진해구2,경남 창원시 진해구 충무동(중앙삼거리 부근),경남 창원시 진해구 충무동(중앙삼거리 부근),7,7,0,7,0,0,128.665351339941,35.152263586741,35.0,0.0,0.3196,low,관심
6931984,2024051,2024,4817011300,48170001,경남 진주시1,경남 진주시 봉곡동(봉곡광장교차로 부근),경남 진주시 봉곡동(봉곡광장교차로 부근),14,15,0,15,0,0,128.077039819432,35.195926512927,74.0,0.52,0.9829,high,고위험
6932010,2024051,2024,4817010700,48170002,경남 진주시2,경남 진주시 남성동(인사광장교차로 부근),경남 진주시 남성동(인사광장교차로 부근),8,8,0,8,0,0,128.078941602922,35.191410357288,40.0,0.0667,0.5282,medium,주의
6932019,2024051,2024,4822010200,48220001,경남 통영시1,경남 통영시 서호동(통영소방서 서호119안전센터 부근),경남 통영시 서호동(통영소방서 서호119안전센터 부근),10,10,0,10,0,0,128.41949619158,34.841748023,50.0,0.2,0.8407,high,고위험
6932009,2024051,2024,4822010900,48220002,경남 통영시2,경남 통영시 정량동(초콜렛어린이집 부근),경남 통영시 정량동(초콜렛어린이집 부근),7,7,1,6,0,0,128.431582391434,34.845936080694,41.0,0.08,0.6361,medium,주의
6932240,2024051,2024,4822011100,48220003,경남 통영시3,경남 통영시 무전동(24시약국 부근),경남 통영시 무전동(24시약국 부근),7,7,0,7,0,0,128.430194903867,34.858139492283,35.0,0.0,0.3196,low,관심
6932197,2024051,2024,4822011000,48220004,경남 통영시4,경남 통영시 북신동(북신사거리 부근),경남 통영시 북신동(북신사거리 부근),7,8,0,7,0,1,128.428629189168,34.853507594077,35.5,0.0067,0.3276,low,관심
6932020,2024051,2024,4824010200,48240001,경남 사천시1,경남 사천시 서동(서부치안센터 부근),경남 사천시 서동(서부치안센터 부근),7,7,0,7,0,0,128.068904525189,34.927536868378,35.0,0.0,0.3196,low,관심
6932226,2024051,2024,4825012600,48250001,경남 김해시1,경남 김해시 무계동(장유농협삼거리 부근),경남 김해시 무계동(장유농협삼거리 부근),10,10,1,9,0,0,128.815440899038,35.199602299632,56.0,0.28,0.9108,high,고위험
6932187,2024051,2024,4825010300,48250002,경남 김해시2,경남 김해시 부원동(부원동 새벽시장 부근),경남 김해시 부원동(부원동 새벽시장 부근),7,8,1,7,0,0,128.882804545422,35.227881637995,45.0,0.1333,0.7283,medium,주의
6931842,2024051,2024,4825010900,48250003,경남 김해시3,경남 김해시 외동(한국1차사거리 부근),경남 김해시 외동(한국1차사거리 부근),7,7,1,6,0,0,128.865227963858,35.232127007233,41.0,0.08,0.6361,medium,주의
6931835,2024051,2024,4825010200,48250004,경남 김해시4,경남 김해시 서상동(분성사거리 부근),경남 김해시 서상동(분성사거리 부근),7,7,0,7,0,0,128.88090960347,35.232843988785,35.0,0.0,0.3196,low,관심
6932062,2024051,2024,4825011800,48250005,경남 김해시5,경남 김해시 어방동(인제삼거리 부근),경남 김해시 어방동(인제삼거리 부근),7,8,0,7,1,0,128.903936987191,35.245890965034,36.0,0.0133,0.3785,low,관심
6931905,2024051,2024,4827010400,48270001,경남 밀양시1,경남 밀양시 삼문동(세종셀메드약국 부근),경남 밀양시 삼문동(세종셀메드약국 부근),10,12,0,10,2,0,128.757002952203,35.485357004568,52.0,0.2267,0.8705,high,고위험
6931880,2024051,2024,4831010900,48310001,경남 거제시1,경남 거제시 고현동(새조은약국 부근),경남 거제시 고현동(새조은약국 부근),7,7,0,7,0,0,128.624361160749,34.89056426688,35.0,0.0,0.3196,low,관심
6932048,2024051,2024,4831010900,48310002,경남 거제시2,경남 거제시 고현동(진세이우동 거제점 부근),경남 거제시 고현동(진세이우동 거제점 부근),7,7,0,7,0,0,128.6250264321,34.883443056493,35.0,0.0,0.3196,low,관심
6932045,2024051,2024,4831010600,48310003,경남 거제시3,경남 거제시 옥포동(자성어린이집 부근),경남 거제시 옥포동(자성어린이집 부근),7,8,0,7,1,0,128.693185859915,34.894116217106,36.0,0.0133,0.3785,low,관심
6931967,2024051,2024,4833010300,48330001,경남 양산시1,경남 양산시 중부동(남부시장 부근),경남 양산시 중부동(남부시장 부근),7,7,0,7,0,0,129.036736890117,35.34232970214,35.0,0.0,0.3196,low,관심
6932018,2024051,2024,4873025021,48730001,경남 함안군1,경남 함안군 가야읍(고려약국 부근),경남 함안군 가야읍(고려약국 부근),9,10,1,9,0,0,128.405698770963,35.275944660342,55.0,0.2667,0.9007,high,고위험
6931947,2024051,2024,4882025024,48820001,경남 고성군1,경남 고성군 고성읍(푸른약국 부근),경남 고성군 고성읍(푸른약국 부근),10,10,0,10,0,0,128.326064018267,34.976124972274,50.0,0.2,0.8407,high,고위험
6932201,2024051,2024,4882025022,48820002,경남 고성군2,경남 고성군 고성읍(고성시장 부근),경남 고성군 고성읍(고성시장 부근),7,7,0,7,0,0,128.322243935673,34.977376712729,35.0,0.0,0.3196,low,관심
6931806,2024051,2024,4884025021,48840001,경남 남해군1,경남 남해군 남해읍(남해읍사무소 부근),경남 남해군 남해읍(남해읍사무소 부근),9,9,1,8,0,0,127.89411079528,34.83822185387,51.0,0.2133,0.8629,high,고위험
6932216,2024051,2024,4884025021,48840002,경남 남해군2,경남 남해군 남해읍(창원지방법원 진주지원 남해군법원 부근),경남 남해군 남해읍(창원지방법원 진주지원 남해군법원 부근),8,9,0,9,0,0,127.894575672845,34.840597445225,44.0,0.12,0.6779,medium,주의
6932037,2024051,2024,4885025021,48850001,경남 하동군1,경남 하동군 하동읍(읍내파출소 부근),경남 하동군 하동읍(읍내파출소 부근),7,7,0,7,0,0,127.749548553146,35.070354647748,35.0,0.0,0.3196,low,관심
6931914,2024051,2024,4888025023,48880001,경남 거창군1,경남 거창군 거창읍(진명약국 부근),경남 거창군 거창읍(진명약국 부근),7,7,0,7,0,0,127.915284602876,35.686937793578,35.0,0.0,0.3196,low,관심
6932203,2024051,2024,4889025021,48890001,경남 합천군1,경남 합천군 합천읍(시장사거리 부근),경남 합천군 합천읍(시장사거리 부근),8,8,1,7,0,0,128.16119699744,35.567809368663,46.0,0.1467,0.7722,medium,주의
6932103,2024051,2024,5011010500,50110001,제주 제주시1,제주 제주 삼도일동(리라어린이집 부근),제주 제주 삼도일동(리라어린이집 부근),11,12,0,11,1,0,126.522109040637,33.499718081581,56.0,0.28,0.9108,high,고위험
6931874,2024051,2024,5011010400,50110002,제주 제주시2,제주 제주 이도이동(광양사거리 부근),제주 제주 이도이동(광양사거리 부근),9,9,1,8,0,0,126.528834619194,33.500733064233,51.0,0.2133,0.8629,high,고위험
6932204,2024051,2024,5011010400,50110003,제주 제주시3,제주 제주 이도이동(힐링약국 부근),제주 제주 이도이동(힐링약국 부근),7,9,0,9,0,0,126.526457258369,33.499601203103,43.0,0.1067,0.6628,medium,주의
6931997,2024051,2024,5011012200,50110004,제주 제주시4,제주 제주 노형동(흘천5교 부근),제주 제주 노형동(흘천5교 부근),7,7,0,7,0,0,126.487080986871,33.486079235221,35.0,0.0,0.3196,low,관심
6931921,2024051,2024,5013010100,50130001,제주 서귀포시1,제주 서귀포시 서귀동(천지동주민센터 부근),제주 서귀포시 서귀동(천지동주민센터 부근),11,13,1,10,2,0,126.561428728356,33.248169901064,63.0,0.3733,0.9511,high,고위험
6931932,2024051,2024,5013025022,50130002,제주 서귀포시2,제주 서귀포시 대정읍(모슬포중앙시장 부근),제주 서귀포시 대정읍(모슬포중앙시장 부근),8,8,1,7,0,0,126.254016005605,33.221549066805,46.0,0.1467,0.7722,medium,주의
6932081,2024051,2024,5013010100,50130003,제주 서귀포시3,제주 서귀포시 서귀동(동산프라자약국 부근),제주 서귀포시 서귀동(동산프라자약국 부근),7,7,0,7,0,0,126.561740512088,33.251626614622,35.0,0.0,0.3196,low,관심
7125946,2025083,2025,1111015600,11110001,서울 종로구1,서울 종로구 종로3가(정약국 부근),서울 종로구 종로3가(정약국 부근),11,11,1,10,0,0,126.990040055758,37.570729634422,61.0,0.3467,0.943,high,고위험
7125952,2025083,2025,1111017400,11110002,서울 종로구2,서울 종로구 창신동(365열린동대문약국 부근),서울 종로구 창신동(365열린동대문약국 부근),10,10,3,7,0,0,127.013171056208,37.572224376896,68.0,0.44,0.9703,high,고위험
7126065,2025083,2025,1111017500,11110003,서울 종로구3,서울 종로구 숭인동(숭인약국 부근),서울 종로구 숭인동(숭인약국 부근),9,9,0,9,0,0,127.022103876351,37.575203775527,45.0,0.1333,0.7283,medium,주의
7126191,2025083,2025,1111017700,11110004,서울 종로구4,서울 종로구 평동(서대문역 5호선 부근),서울 종로구 평동(서대문역 5호선 부근),8,9,0,9,0,0,126.966857116575,37.566140011373,44.0,0.12,0.6779,medium,주의
7126068,2025083,2025,1111013500,11110005,서울 종로구5,서울 종로구 관철동(국일약국 부근),서울 종로구 관철동(국일약국 부근),7,8,1,7,0,0,126.987806931197,37.569235250128,45.0,0.1333,0.7283,medium,주의
7126017,2025083,2025,1111017500,11110006,서울 종로구6,서울 종로구 숭인동(동묘벼룩시장 부근),서울 종로구 숭인동(동묘벼룩시장 부근),7,8,0,8,0,0,127.017757876906,37.573906188852,39.0,0.0533,0.432,medium,주의
7126276,2025083,2025,1111013500,11110007,서울 종로구7,서울 종로구 관철동(종로1가교차로 부근),서울 종로구 관철동(종로1가교차로 부근),7,7,0,7,0,0,126.982025980947,37.570050984695,35.0,0.0,0.3196,low,관심
7126138,2025083,2025,1111017100,11110008,서울 종로구8,서울 종로구 명륜2가(성균관대입구교차로 부근),서울 종로구 명륜2가(성균관대입구교차로 부근),7,7,0,7,0,0,126.999213102697,37.583329159465,35.0,0.0,0.3196,low,관심
7126284,2025083,2025,1114016200,11140001,서울 중구1,서울 중구 신당동(신평화패션타운 부근),서울 중구 신당동(신평화패션타운 부근),10,11,0,11,0,0,127.012201766731,37.569181882649,54.0,0.2533,0.8805,high,고위험
7125992,2025083,2025,1114012000,11140002,서울 중구2,서울 중구 봉래동2가(서울역 GTX-A 부근),서울 중구 봉래동2가(서울역 GTX-A 부근),7,7,1,6,0,0,126.97318831811,37.554868540169,41.0,0.08,0.6361,medium,주의
7126205,2025083,2025,1114016200,11140003,서울 중구3,서울 중구 신당동(약수역사거리 부근),서울 중구 신당동(약수역사거리 부근),7,7,1,6,0,0,127.010871374101,37.554297133327,41.0,0.08,0.6361,medium,주의
7126115,2025083,2025,1117013100,11170001,서울 용산구1,서울 용산구 한남동(자연약국 부근),서울 용산구 한남동(자연약국 부근),12,15,0,15,0,0,127.005441662297,37.533159877536,72.0,0.4933,0.9803,high,고위험
7126147,2025083,2025,1117010800,11170002,서울 용산구2,서울 용산구 서계동(소아제일약국 부근),서울 용산구 서계동(소아제일약국 부근),7,7,0,7,0,0,126.968565895177,37.554394229036,35.0,0.0,0.3196,low,관심
7126081,2025083,2025,1117013000,11170003,서울 용산구3,서울 용산구 이태원동(10.29 기억과 안전의 길 부근),서울 용산구 이태원동(10.29 기억과 안전의 길 부근),7,7,0,7,0,0,126.992654704917,37.534462105523,35.0,0.0,0.3196,low,관심
7126195,2025083,2025,1120011000,11200001,서울 성동구1,"서울 성동구 금호동2가(금호2,3가동주민센터 부근)","서울 성동구 금호동2가(금호2,3가동주민센터 부근)",7,7,0,7,0,0,127.019916513846,37.553687048706,35.0,0.0,0.3196,low,관심
7125929,2025083,2025,1123010300,11230001,서울 동대문구1,서울 동대문구 제기동(청량리종합시장 부근),서울 동대문구 제기동(청량리종합시장 부근),13,13,0,13,0,0,127.041248891966,37.579492688121,65.0,0.4,0.9597,high,고위험
7126126,2025083,2025,1123010900,11230002,서울 동대문구2,서울 동대문구 휘경동(삼육서울병원앞교차로 부근),서울 동대문구 휘경동(삼육서울병원앞교차로 부근),11,11,0,11,0,0,127.062008943085,37.589458592283,55.0,0.2667,0.9007,high,고위험
7126028,2025083,2025,1123010300,11230003,서울 동대문구3,서울 동대문구 제기동(경동시장교차로 부근),서울 동대문구 제기동(경동시장교차로 부근),10,10,1,9,0,0,127.038971308257,37.578274006421,56.0,0.28,0.9108,high,고위험
7125926,2025083,2025,1123010500,11230004,서울 동대문구4,서울 동대문구 답십리동(답십리1동교차로 부근),서울 동대문구 답십리동(답십리1동교차로 부근),7,7,1,6,0,0,127.054896840805,37.565997359073,41.0,0.08,0.6361,medium,주의
7126286,2025083,2025,1123010100,11230005,서울 동대문구5,서울 동대문구 신설동(남화루 부근),서울 동대문구 신설동(남화루 부근),7,7,1,6,0,0,127.023721728287,37.573693737026,41.0,0.08,0.6361,medium,주의
7126135,2025083,2025,1123010600,11230006,서울 동대문구6,서울 동대문구 장안동(장안동사거리 부근),서울 동대문구 장안동(장안동사거리 부근),7,7,1,6,0,0,127.071031573558,37.571813179305,41.0,0.08,0.6361,medium,주의
7125925,2025083,2025,1123010200,11230007,서울 동대문구7,서울 동대문구 용두동(용두동사거리 부근),서울 동대문구 용두동(용두동사거리 부근),7,7,0,7,0,0,127.030268280108,37.577643709918,35.0,0.0,0.3196,low,관심
7126180,2025083,2025,1123010300,11230008,서울 동대문구8,서울 동대문구 제기동(제1제기교 부근),서울 동대문구 제기동(제1제기교 부근),7,7,0,7,0,0,127.037190808151,37.586715497392,35.0,0.0,0.3196,low,관심
7125964,2025083,2025,1123010300,11230009,서울 동대문구9,서울 동대문구 제기동(제기동역 1호선 부근),서울 동대문구 제기동(제기동역 1호선 부근),7,7,0,7,0,0,127.035181414327,37.578347614048,35.0,0.0,0.3196,low,관심
7125927,2025083,2025,1123010700,11230010,서울 동대문구10,서울 동대문구 청량리동(떡전교사거리 부근),서울 동대문구 청량리동(떡전교사거리 부근),7,7,0,7,0,0,127.052220075237,37.585353264783,35.0,0.0,0.3196,low,관심
7126099,2025083,2025,1123010800,11230011,서울 동대문구11,서울 동대문구 회기동(회기역앞교차로 부근),서울 동대문구 회기동(회기역앞교차로 부근),7,7,0,7,0,0,127.056080122695,37.589840773784,35.0,0.0,0.3196,low,관심
7125864,2025083,2025,1126010500,11260001,서울 중랑구1,서울 중랑구 망우동(망우사거리 부근),서울 중랑구 망우동(망우사거리 부근),11,11,0,11,0,0,127.100504147232,37.599781939935,55.0,0.2667,0.9007,high,고위험
7126116,2025083,2025,1126010100,11260002,서울 중랑구2,서울 중랑구 면목동(면목역교차로 부근),서울 중랑구 면목동(면목역교차로 부근),9,11,1,10,0,0,127.086594554205,37.588192299103,59.0,0.32,0.9259,high,고위험
7126201,2025083,2025,1126010500,11260003,서울 중랑구3,서울 중랑구 망우동(신내지하차도교차로 부근),서울 중랑구 망우동(신내지하차도교차로 부근),8,8,1,7,0,0,127.098019815874,37.599358885536,46.0,0.1467,0.7722,medium,주의
7125917,2025083,2025,1126010100,11260004,서울 중랑구4,서울 중랑구 면목동(면목시장 부근),서울 중랑구 면목동(면목시장 부근),8,8,0,8,0,0,127.086385585811,37.578876137362,40.0,0.0667,0.5282,medium,주의
7126208,2025083,2025,1126010500,11260005,서울 중랑구5,서울 중랑구 망우동(망우지구대 부근),서울 중랑구 망우동(망우지구대 부근),7,8,1,7,0,0,127.095269157309,37.598474967992,45.0,0.1333,0.7283,medium,주의
7126113,2025083,2025,1126010600,11260006,서울 중랑구6,서울 중랑구 신내동(구신내교 부근),서울 중랑구 신내동(구신내교 부근),7,7,1,6,0,0,127.100624640559,37.613742153503,41.0,0.08,0.6361,medium,주의
7126022,2025083,2025,1126010600,11260007,서울 중랑구7,서울 중랑구 신내동(중랑구청사거리 부근),서울 중랑구 신내동(중랑구청사거리 부근),7,8,0,8,0,0,127.095847736147,37.607184156345,39.0,0.0533,0.432,medium,주의
7126112,2025083,2025,1126010500,11260008,서울 중랑구8,서울 중랑구 망우동(우림시장교차로 부근),서울 중랑구 망우동(우림시장교차로 부근),7,7,0,7,0,0,127.099548253949,37.594835522107,35.0,0.0,0.3196,low,관심
7126140,2025083,2025,1126010500,11260009,서울 중랑구9,서울 중랑구 망우동(참약사삼흥약국 부근),서울 중랑구 망우동(참약사삼흥약국 부근),7,7,0,7,0,0,127.10307282351,37.600326907443,35.0,0.0,0.3196,low,관심
7125916,2025083,2025,1126010100,11260010,서울 중랑구10,서울 중랑구 면목동(로데오약국 부근),서울 중랑구 면목동(로데오약국 부근),7,7,0,7,0,0,127.088667849352,37.581926162754,35.0,0.0,0.3196,low,관심
7126234,2025083,2025,1126010200,11260011,서울 중랑구11,서울 중랑구 상봉동(상봉역 7호선 부근),서울 중랑구 상봉동(상봉역 7호선 부근),7,7,0,7,0,0,127.086002184529,37.594936802061,35.0,0.0,0.3196,low,관심
7126100,2025083,2025,1126010200,11260012,서울 중랑구12,서울 중랑구 상봉동(인제약국 부근),서울 중랑구 상봉동(인제약국 부근),7,7,0,7,0,0,127.076022584514,37.593909894985,35.0,0.0,0.3196,low,관심
7126071,2025083,2025,1129013400,11290001,서울 성북구1,서울 성북구 길음동(길음역교차로 부근),서울 성북구 길음동(길음역교차로 부근),12,12,0,12,0,0,127.02427170542,37.603812206744,60.0,0.3333,0.935,high,고위험
7125972,2025083,2025,1129011600,11290002,서울 성북구2,서울 성북구 동선동4가(성신여대입구역 4호선 부근),서울 성북구 동선동4가(성신여대입구역 4호선 부근),10,11,0,11,0,0,127.018166104999,37.59315158534,54.0,0.2533,0.8805,high,고위험
7125974,2025083,2025,1129010500,11290003,서울 성북구3,서울 성북구 동소문동2가(올리브한성약국 부근),서울 성북구 동소문동2가(올리브한성약국 부근),7,7,0,7,0,0,127.008889195144,37.589094862654,35.0,0.0,0.3196,low,관심
7125989,2025083,2025,1129013800,11290004,서울 성북구4,서울 성북구 장위동(장위1동주민센터 부근),서울 성북구 장위동(장위1동주민센터 부근),7,7,0,7,0,0,127.043065354482,37.613789936557,35.0,0.0,0.3196,low,관심
7126069,2025083,2025,1129013500,11290005,서울 성북구5,서울 성북구 종암동(종암중앙어린이집 부근),서울 성북구 종암동(종암중앙어린이집 부근),7,7,0,7,0,0,127.033646471274,37.599284319562,35.0,0.0,0.3196,low,관심
7125963,2025083,2025,1130510100,11305001,서울 강북구1,서울 강북구 미아동(미아사거리역 4호선 부근),서울 강북구 미아동(미아사거리역 4호선 부근),22,22,0,22,0,0,127.030288014848,37.612888751869,110.0,1.0,1.0,high,고위험
7125869,2025083,2025,1130510200,11305002,서울 강북구2,서울 강북구 번동(수유역교차로 부근),서울 강북구 번동(수유역교차로 부근),13,13,0,13,0,0,127.025438089411,37.638069827665,65.0,0.4,0.9597,high,고위험
7126210,2025083,2025,1130510100,11305003,서울 강북구3,서울 강북구 미아동(미아역교차로 부근),서울 강북구 미아동(미아역교차로 부근),9,9,2,7,0,0,127.026720064786,37.625586208516,57.0,0.2933,0.9183,high,고위험
7126143,2025083,2025,1130510200,11305004,서울 강북구4,서울 강북구 번동(강북구청사거리 부근),서울 강북구 번동(강북구청사거리 부근),9,9,0,9,0,0,127.026800780363,37.639706459006,45.0,0.1333,0.7283,medium,주의
7126242,2025083,2025,1130510100,11305005,서울 강북구5,서울 강북구 미아동(수유시장약국 부근),서울 강북구 미아동(수유시장약국 부근),8,9,1,8,0,0,127.024527134777,37.630420815202,50.0,0.2,0.8407,high,고위험
7126249,2025083,2025,1130510100,11305006,서울 강북구6,서울 강북구 미아동(파스타잇 부근),서울 강북구 미아동(파스타잇 부근),8,9,1,8,0,0,127.029054160138,37.618834221923,50.0,0.2,0.8407,high,고위험
